tweet_id,summary,crypto_relevance,technical_knowledge,crypto_sentiments,timestamp
1877031100645781542,The tweet emphasizes Ethereum's strengths in various critical areas while acknowledging its weaknesses in gambling and grifting.,9,8,{'ETH': 9},2025-02-09T00:26:23.116691
1876999416755961983,"The tweet discusses insights from a podcast on stablecoins and DeFi, highlighting the need for better access to complex financial products.",8,7,"{'USDT': 7, 'CORK': 9, 'BTC': 5, 'ETH': 4, 'POLY': 6}",2025-02-09T00:26:25.573430
1876992749666545816,Bluechip announces a successful €1M seed round and highlights its achievement in predicting stablecoin collapses.,8,7,"{'EUR': 8, 'USDT': 5, 'DAI': 4}",2025-02-09T00:26:27.006823
1876877129016557789,"The tweet celebrates the success of dUSD's utilization rate, indicating a shift in borrowing costs among stablecoins while engaging with the DeFi community.",8,7,{'dUSD': 9},2025-02-09T00:26:28.520867
1877030531851862220,The tweet discusses an investor's exit from a crypto project despite plans for new integrations and mentions a significant buyback transaction.,8,7,"{'VSTB001': 5, 'Qubic': 6, 'Tockchain': 7, 'Valis': 6, 'Tickchain': 5}",2025-02-09T00:26:30.327288
1876984999766872111,"The tweet promotes the adoption of Hadron for tokenizing various asset types, highlighting market evolution.",8,7,"{'HADRON': 8, 'BTC': 5, 'ETH': 5}",2025-02-09T00:26:32.022436
1877046367727620454,The tweet conveys a light-hearted sentiment about NFTs being stable and thriving like stablecoins.,7,4,"{'NFT': 8, 'BTC': 1, 'ETH': 1, 'USDT': 5}",2025-02-09T00:26:33.369193
1877089171623366666,"The user expresses a sense of fatigue towards the ongoing discussions and issues within the XRP community, despite previously being engaged.",7,5,{'XRP': 4},2025-02-09T00:26:35.096987
1877024539747422625,"The user promotes the growth of USDC and offers assistance in integrating it into businesses, while emphasizing the shift towards on-chain solutions.",9,6,{'USDC': 8},2025-02-09T00:26:36.736809
1877099491716694127,The tweet promotes using stablecoins for generating passive income and provides a link for real-time savings or lending rates.,8,5,{'$USDS': 7},2025-02-09T00:26:38.276352
1876871559631233169,"The tweet discusses the rising significance of stablecoins in 2024, particularly in the context of DeFi, predicting their major influence in 2025.",8,7,{'USDh': 9},2025-02-09T00:26:40.320854
1876966758571254096,The user expresses a strong negative sentiment towards Ethereum's perceived lack of growth despite the development of its ecosystem.,9,7,"{'ETH': 2, 'BTC': 5}",2025-02-09T00:26:41.855178
1877036292271165838,The tweet promotes a solution for funding small businesses by utilizing Real-World Assets (RWA) on the blockchain with stablecoins.,8,7,"{'RWA': 9, 'stablecoin': 8}",2025-02-09T00:26:43.288463
1877044027800813815,"The tweet promotes a cryptocurrency platform featuring multi-currency support, secure wallet integration, and instant payouts.",9,7,"{'BTC': 8, 'ETH': 8, 'USDT': 7, 'altcoins': 7}",2025-02-09T00:26:44.927131
1876953634191147431,The tweet encourages community action to increase the value of the $Turbo cryptocurrency.,9,4,{'Turbo': 8},2025-02-09T00:26:46.562343
1876816090098983356,The user is excited about the significant price increase of $RPK and promotes its potential growth ahead of a key launch.,9,7,{'$RPK': 9},2025-02-09T00:26:47.768223
1876932780442968327,"The user promotes ForexLens as a promising fintech startup, asserting its value and differentiation from crypto projects with negative reputations.",7,5,"{'FOREX': 8, 'SHITCOIN': 2}",2025-02-09T00:26:49.407760
1876950731824976287,The tweet highlights Kenneth Bosak's contributions to the crypto community and announces upcoming collaborations with Asvoria.,8,7,"{'$ASV': 8, '$SOL': 7}",2025-02-09T00:26:51.326302
1877109518338752796,The tweet humorously reflects on the perception of a 'shitcoin portfolio' during a career day event.,7,3,{'SHITCOIN': 5},2025-02-09T00:26:52.811460
1876898792244470151,"The tweet is a humorous take on the cryptocurrency meme culture, especially regarding lesser-known coins.",7,2,{'SHITCOIN': 8},2025-02-09T00:26:53.967441
1876894131294748971,"The tweet expresses a straightforward sentiment, likely underscoring simplicity in the cryptocurrency context.",7,5,{'$SHIT': 6},2025-02-09T00:26:55.185338
1876933707077923293,"The user advocates for investing in a low-cap fintech project, emphasizing its value and the credibility of its developer.",7,5,"{'ETH': 6, 'BTC': 4, 'XRP': 5, 'DOGE': 3}",2025-02-09T00:26:57.163138
1877127943584923769,"The user is inquiring about a cryptocurrency symbol 'PERCY' in a tweet directed at Elon Musk, likely seeking engagement or clarification.",6,3,{'PERCY': 5},2025-02-09T00:26:59.040398
1877048937082745123,The tweet promotes a lighthearted approach to investing in underperforming cryptocurrencies while referencing a specific project.,8,3,{'SHITCOIN': 5},2025-02-09T00:27:00.372404
1876846888185442781,Announcement of a new event hosted by Croginal to promote cryptocurrency projects.,8,4,"{'CRO': 7, 'SHITCOIN': 6}",2025-02-09T00:27:01.722852
1877136720438698154,The tweet expresses pride in the $SHITCOIN community and its resilience while promoting a positive atmosphere around the memecoin culture.,6,5,{'$SHITCOIN': 8},2025-02-09T00:27:03.256163
1877044894281170960,The user expresses frustration over the poor performance of their investment in a specific shitcoin amidst a general market decline.,8,5,"{'BTC': 4, 'ETH': 4, 'SOL': 4, 'X shitcoin': 2}",2025-02-09T00:27:04.588411
1876906728404480209,The tweet shares a list of top Solana-based projects with potential and highlights optimism for a bullish crypto market.,9,6,"{'SOL': 8, 'BTC': 7, 'ETH': 6, 'TRX': 5, 'BNB': 5, 'PEPE': 6, 'DOGE': 6, 'KM': 7, 'NEIRO': 7, 'BITCAT': 6, 'SHITCOIN': 3}",2025-02-09T00:27:09.400645
1876785425773187135,The user is expressing enthusiasm for a new venture or announcement related to cryptocurrency.,5,3,{'SHIT': 6},2025-02-09T00:27:10.424668
1877069866769006994,The tweet outlines the challenges faced by the SHITCOIN project and emphasizes its commitment to community empowerment and rebuilding trust.,8,6,{'SHIT': 9},2025-02-09T00:27:11.857394
1876894567963783364,The user expresses frustration over certain market participants ('soy boys') who are selling a specific cryptocurrency.,6,3,{'SHIT': 4},2025-02-09T00:27:13.290249
1877110093231128794,"The tweet expresses a humorous celebration of 'shitcoin' investments, suggesting a level of wealth associated with them.",7,3,{'SHITCOIN': 8},2025-02-09T00:27:14.622266
1877082697970933765,"The user expresses a negative opinion about altcoins and meme coins, indicating a belief that they are worthless.",8,4,"{'ALT': 2, 'Meme': 2, 'Shitcoin': 1}",2025-02-09T00:27:17.916430
1877134245988110667,The user expresses frustration and challenges another user in a confrontational manner.,7,3,{'$SHIT': 4},2025-02-09T00:27:19.946254
1876921452416442754,"The tweet promotes $SNAI as a promising AI altcoin, suggesting it is undervalued and not a typical meme or junk coin amidst an upcoming altcoin season.",8,6,{'SNAI': 9},2025-02-09T00:27:21.276643
1877487902474551630,"The tweet suggests an impending mass investment in Bitcoin by billionaires, predicting significant supply constraints and a shift in valuation metrics.",9,7,{'BTC': 8},2025-02-09T00:27:22.713942
1877453206701146555,"The tweet shares a visual or informational content related to Bitcoin, hinting at potential insights or analysis.",9,5,{'BTC': 7},2025-02-09T00:27:24.101615
1877462902233510223,The tweet expresses a strong commitment to Bitcoin and a determination to win in the cryptocurrency market.,9,5,{'BTC': 9},2025-02-09T00:27:25.622283
1877440626540617940,The tweet expresses concern about a large potential sell-off of Bitcoin by the US Government.,9,6,{'BTC': 3},2025-02-09T00:27:26.555586
1877447966727749989,The tweet suggests that price drops in Bitcoin are seen as chances to buy more of the asset.,8,5,{'BTC': 8},2025-02-09T00:27:27.947481
1877487283961516121,The tweet promotes unpunable music utilizing Bitcoin Stamps.,8,6,{'BTC': 7},2025-02-09T00:27:29.163259
1877490637383106871,"Robert F. Kennedy Jr. publicly endorses Bitcoin by revealing his significant investment, showcasing his commitment to cryptocurrency.",9,4,{'BTC': 9},2025-02-09T00:27:34.908638
1877503969410318680,The tweet expresses strong admiration for Michael Saylor's influence in the Bitcoin community.,9,5,{'BTC': 10},2025-02-09T00:27:36.227339
1877463033846370658,"The tweet emphasizes the importance of building on Bitcoin as a secure and valuable network, promoting a Bitcoin Layer 2 solution.",9,7,{'BTC': 9},2025-02-09T00:27:37.608340
1877446216604176861,"The tweet contrasts America's largest gold mine with Bitcoin mining, prompting a discussion on the value of these two resources.",8,5,{'BTC': 7},2025-02-09T00:27:39.200247
1877471657373167935,The tweet humorously suggests a personal financial struggle possibly tied to cryptocurrency through a reference to Bitcoin.,7,3,{'BTC': 4},2025-02-09T00:27:40.429947
1877480548815315112,The tweet highlights the capability of the Cybertruck to transport a large amount of bitcoin mining machines.,8,6,{'BTC': 7},2025-02-09T00:27:41.906312
1877473949149196499,"The tweet reflects on the collective experience of individuals in the workforce, hinting at a broader commentary on society and shared roles.",2,2,"{'BTC': 5, 'ETH': 2, 'XRP': 1, 'LTC': 1, 'DOGE': 1}",2025-02-09T00:27:44.424899
1877454316341960810,The tweet discusses the reasons why the $DOG meme coin is not yet listed on Binance and implies its potential future listing due to community-driven growth.,8,6,{'$DOG': 8},2025-02-09T00:27:45.837935
1877470757996966051,"The tweet highlights the ease of using bitcoin for payments, specifically for an immigration entrance fee in El Salvador.",9,6,{'BTC': 8},2025-02-09T00:27:47.290723
1877478088365261025,"The tweet discusses a former Bank of China official's critique of a Bitcoin plan proposed by Trump, highlighting a contradiction with the dollar's dominance.",8,6,{'BTC': 5},2025-02-09T00:27:48.565811
1877499827262468364,The tweet reflects a sense of resilience and confidence in the face of market downturns related to Bitcoin.,9,6,{'BTC': 8},2025-02-09T00:27:49.748087
1877491482375995536,"The tweet discusses a potential Bitcoin fork by BlackRock, hinting at surprising findings from research on its implications.",9,7,"{'BTC': 3, 'BLK': 4}",2025-02-09T00:27:51.178877
1877492692218704074,The tweet emphasizes the importance of Bitcoin as a long-term investment and highlights its potential future value.,9,7,{'BTC': 8},2025-02-09T00:27:55.582627
1877452995903869185,The tweet promotes Facet as a solution for Ethereum scalability with an emphasis on its public good approach and recent presentation.,8,7,"{'ETH': 8, 'FACET': 9}",2025-02-09T00:27:57.323712
1877421763669156341,"The user shares a link possibly related to gaming or a crypto project, inviting engagement.",6,3,"{'GME': 7, 'ETH': 5}",2025-02-09T00:27:58.533954
1877460520392859671,"The tweet highlights Cardano's potential to surpass Ethereum, stirring excitement about its price trajectory.",9,5,"{'ADA': 9, 'ETH': 3}",2025-02-09T00:27:59.959152
1877385741149380905,"The tweet highlights a collaboration involving Solana, Ethereum, and Celestia on the Eclipse platform.",8,6,"{'SOL': 6, 'ETH': 7, 'CEL': 5}",2025-02-09T00:28:03.163263
1877388613882900857,The tweet questions the fear surrounding Bitcoin and Ethereum price dips while promoting helpful information.,8,5,"{'BTC': 6, 'ETH': 6}",2025-02-09T00:28:04.075334
1877289246928560370,"The user expresses strong belief in the potential of $XRP and $ARMY, highlighting the utility of the market and the implications of regulatory developments.",9,7,"{'XRP': 8, 'ARMY': 6}",2025-02-09T00:28:05.630445
1877275080335524072,"The tweet criticizes the culture around the Ethereum Foundation, suggesting that dissenting opinions are not welcome.",8,5,{'ETH': 4},2025-02-09T00:28:07.007364
1877388678932124150,"The tweet promotes a new DeFi initiative on Bitcoin, highlighting its security and integration without the need for bridges.",9,7,"{'BTC': 10, 'ETH': 6, 'SOL': 5}",2025-02-09T00:28:08.425591
1877408243091386711,The tweet expresses a strong belief that being bearish on Ethereum is financially unwise.,9,6,{'ETH': 8},2025-02-09T00:28:09.738396
1877440203633340612,The user expresses a bullish sentiment towards Ethereum.,8,6,{'ETH': 8},2025-02-09T00:28:11.713006
1877372283389460761,"The tweet announces the launch of PerplTrade, a native pricing engine on Monad, emphasizing a commitment to decentralized finance and improvements over Ethereum's current limitations.",9,8,"{'ETH': 7, 'MONAD': 8, 'DeFi': 9}",2025-02-09T00:28:13.663895
1877430969772421624,"The tweet critiques Bitcoin's ability to adapt to Layer 2 solutions in comparison to Ethereum, expressing concern over its long-term viability and development pace.",9,8,"{'BTC': 3, 'ETH': 7}",2025-02-09T00:28:15.001568
1877490016542175341,The user expresses strong support for $XRP and $XLM while criticizing Bitcoin and Ethereum as obsolete.,9,5,"{'XRP': 9, 'XLM': 8, 'BTC': 3, 'ETH': 2}",2025-02-09T00:28:16.354527
1877420574361923616,The tweet highlights the current status or sentiment regarding Ethereum.,8,3,{'ETH': 7},2025-02-09T00:28:17.505838
1877309384243503104,"The tweet informs about the current Ethereum Fear and Greed Index indicating a state of greed, along with the current price of Ethereum.",8,5,"{'ETH': 7, 'BTC': 4}",2025-02-09T00:28:18.557396
1877483024431882472,"The tweet provides an update on the Ethereum Fear and Greed Index, indicating a sentiment of greed with a current price quote.",8,5,{'ETH': 7},2025-02-09T00:28:20.056414
1877390573021048858,"The tweet discusses the financial performance of Base in Q4 of the previous year, highlighting revenue distribution among Coinbase, OP Collective, and Ethereum.",8,7,"{'BASE': 8, 'COINBASE': 9, 'OP': 7, 'ETH': 6}",2025-02-09T00:28:21.743612
1877417048583598397,"The tweet highlights Fuel's ambitious plans for 2025, emphasizing its advancements in Ethereum scalability.",8,7,"{'ETH': 9, 'FUEL': 8}",2025-02-09T00:28:22.864467
1877484095162237108,"The tweet announces Bitcoin's entry into a bear market, emphasizing a significant market trend.",9,5,{'BTC': 4},2025-02-09T00:28:25.341118
1877482972699570635,"The tweet promotes a live AMA event organized by Crypto Fight featuring a prize in USDT, inviting community engagement.",8,3,"{'USDT': 7, 'Binance': 6}",2025-02-09T00:28:26.749085
1877500091721785805,"The tweet promotes a $25 crypto giveaway, encouraging users to retweet and follow in order to participate.",8,2,{'CRYPTO': 7},2025-02-09T00:28:28.045291
1877485722279502174,"The tweet advocates for a memecoin-focused political platform in Canada, promoting features like zero crypto tax and a currency peg to Solana.",9,6,{'SOL': 8},2025-02-09T00:28:29.282769
